"""siteid""","""sitename""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
22,湖口,2,一氧化碳,CO,ppm,2023-11-02,0.28
22,湖口,3,臭氧,O3,ppb,2023-11-02,33.8
22,湖口,4,懸浮微粒,PM10,μg/m3,2023-11-02,23
22,湖口,5,氮氧化物,NOx,ppb,2023-11-02,17.2
22,湖口,6,一氧化氮,NO,ppb,2023-11-02,2.7
22,湖口,7,二氧化氮,NO2,ppb,2023-11-02,14.4
22,湖口,10,風速,WIND_SPEED,m/sec,2023-11-02,1.1
22,湖口,14,溫度,AMB_TEMP,℃,2023-11-02,24.7
22,湖口,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,16.7
22,湖口,38,相對濕度,RH,%,2023-11-02,75
22,湖口,143,小時風速值,WS_HR,m/sec,2023-11-02,1
23,竹東,1,二氧化硫,SO2,ppb,2023-11-02,0.7
23,竹東,2,一氧化碳,CO,ppm,2023-11-02,0.27
23,竹東,3,臭氧,O3,ppb,2023-11-02,36.4
23,竹東,4,懸浮微粒,PM10,μg/m3,2023-11-02,20
23,竹東,5,氮氧化物,NOx,ppb,2023-11-02,8.1
23,竹東,6,一氧化氮,NO,ppb,2023-11-02,1.1
23,竹東,7,二氧化氮,NO2,ppb,2023-11-02,6.9
23,竹東,10,風速,WIND_SPEED,m/sec,2023-11-02,0.8
23,竹東,14,溫度,AMB_TEMP,℃,2023-11-02,24.7
23,竹東,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,15.2
23,竹東,38,相對濕度,RH,%,2023-11-02,72
23,竹東,143,小時風速值,WS_HR,m/sec,2023-11-02,0.7
24,新竹,1,二氧化硫,SO2,ppb,2023-11-02,1.1
24,新竹,2,一氧化碳,CO,ppm,2023-11-02,0.37
24,新竹,3,臭氧,O3,ppb,2023-11-02,34.3
24,新竹,4,懸浮微粒,PM10,μg/m3,2023-11-02,22
24,新竹,5,氮氧化物,NOx,ppb,2023-11-02,16.4
24,新竹,6,一氧化氮,NO,ppb,2023-11-02,2.4
24,新竹,7,二氧化氮,NO2,ppb,2023-11-02,13.9
24,新竹,8,總碳氫化物,THC,ppm,2023-11-02,2.24
24,新竹,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.11
24,新竹,10,風速,WIND_SPEED,m/sec,2023-11-02,0.8
24,新竹,14,溫度,AMB_TEMP,℃,2023-11-02,25.5
24,新竹,31,甲烷,CH4,ppm,2023-11-02,2.12
24,新竹,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,13.5
25,頭份,1,二氧化硫,SO2,ppb,2023-11-02,1.8
25,頭份,2,一氧化碳,CO,ppm,2023-11-02,0.28
25,頭份,3,臭氧,O3,ppb,2023-11-02,36.3
25,頭份,4,懸浮微粒,PM10,μg/m3,2023-11-02,27
25,頭份,5,氮氧化物,NOx,ppb,2023-11-02,8.9
25,頭份,6,一氧化氮,NO,ppb,2023-11-02,1.7
25,頭份,7,二氧化氮,NO2,ppb,2023-11-02,7.1
25,頭份,8,總碳氫化物,THC,ppm,2023-11-02,2.14
25,頭份,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.06
25,頭份,10,風速,WIND_SPEED,m/sec,2023-11-02,1.5
25,頭份,31,甲烷,CH4,ppm,2023-11-02,2.08
25,頭份,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,12
25,頭份,38,相對濕度,RH,%,2023-11-02,82
25,頭份,143,小時風速值,WS_HR,m/sec,2023-11-02,1.2
26,苗栗,1,二氧化硫,SO2,ppb,2023-11-02,1.3
26,苗栗,2,一氧化碳,CO,ppm,2023-11-02,0.26
26,苗栗,3,臭氧,O3,ppb,2023-11-02,37.8
26,苗栗,4,懸浮微粒,PM10,μg/m3,2023-11-02,23
26,苗栗,5,氮氧化物,NOx,ppb,2023-11-02,10.2
26,苗栗,6,一氧化氮,NO,ppb,2023-11-02,1.7
26,苗栗,7,二氧化氮,NO2,ppb,2023-11-02,8.4
26,苗栗,10,風速,WIND_SPEED,m/sec,2023-11-02,1.4
26,苗栗,14,溫度,AMB_TEMP,℃,2023-11-02,25.2
26,苗栗,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,12.4
26,苗栗,38,相對濕度,RH,%,2023-11-02,75
26,苗栗,143,小時風速值,WS_HR,m/sec,2023-11-02,1.2
27,三義,1,二氧化硫,SO2,ppb,2023-11-02,1.1
27,三義,2,一氧化碳,CO,ppm,2023-11-02,0.25
27,三義,3,臭氧,O3,ppb,2023-11-02,41.1
27,三義,5,氮氧化物,NOx,ppb,2023-11-02,7.5
27,三義,6,一氧化氮,NO,ppb,2023-11-02,0.9
27,三義,7,二氧化氮,NO2,ppb,2023-11-02,6.6
27,三義,14,溫度,AMB_TEMP,℃,2023-11-02,22.8
27,三義,32,降雨強度,RAIN_INT,㎜,2023-11-02,0
27,三義,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,14.6
27,三義,38,相對濕度,RH,%,2023-11-02,85
27,三義,143,小時風速值,WS_HR,m/sec,2023-11-02,1
28,豐原,1,二氧化硫,SO2,ppb,2023-11-02,2
28,豐原,2,一氧化碳,CO,ppm,2023-11-02,0.33
28,豐原,3,臭氧,O3,ppb,2023-11-02,40.4
28,豐原,4,懸浮微粒,PM10,μg/m3,2023-11-02,32
28,豐原,5,氮氧化物,NOx,ppb,2023-11-02,13.4
28,豐原,6,一氧化氮,NO,ppb,2023-11-02,1.7
28,豐原,7,二氧化氮,NO2,ppb,2023-11-02,11.6
28,豐原,8,總碳氫化物,THC,ppm,2023-11-02,2.06
28,豐原,31,甲烷,CH4,ppm,2023-11-02,1.97
28,豐原,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,19
29,沙鹿,2,一氧化碳,CO,ppm,2023-11-02,0.36
29,沙鹿,3,臭氧,O3,ppb,2023-11-02,31.8
29,沙鹿,4,懸浮微粒,PM10,μg/m3,2023-11-02,43
29,沙鹿,5,氮氧化物,NOx,ppb,2023-11-02,16.3
29,沙鹿,6,一氧化氮,NO,ppb,2023-11-02,1.2
29,沙鹿,7,二氧化氮,NO2,ppb,2023-11-02,15
29,沙鹿,10,風速,WIND_SPEED,m/sec,2023-11-02,1.6
29,沙鹿,14,溫度,AMB_TEMP,℃,2023-11-02,26
29,沙鹿,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,19.3
29,沙鹿,38,相對濕度,RH,%,2023-11-02,78
29,沙鹿,143,小時風速值,WS_HR,m/sec,2023-11-02,0.9
30,大里,1,二氧化硫,SO2,ppb,2023-11-02,1.7
30,大里,2,一氧化碳,CO,ppm,2023-11-02,0.39
30,大里,3,臭氧,O3,ppb,2023-11-02,33.1
30,大里,4,懸浮微粒,PM10,μg/m3,2023-11-02,38
30,大里,5,氮氧化物,NOx,ppb,2023-11-02,17.4
30,大里,6,一氧化氮,NO,ppb,2023-11-02,1.7
30,大里,7,二氧化氮,NO2,ppb,2023-11-02,15.7
30,大里,8,總碳氫化物,THC,ppm,2023-11-02,2.46
30,大里,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.17
30,大里,10,風速,WIND_SPEED,m/sec,2023-11-02,1.3
30,大里,14,溫度,AMB_TEMP,℃,2023-11-02,25.4
30,大里,31,甲烷,CH4,ppm,2023-11-02,2.27
30,大里,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,19.2
30,大里,38,相對濕度,RH,%,2023-11-02,80
30,大里,143,小時風速值,WS_HR,m/sec,2023-11-02,1.1
31,忠明,1,二氧化硫,SO2,ppb,2023-11-02,2.3
31,忠明,2,一氧化碳,CO,ppm,2023-11-02,0.41
31,忠明,3,臭氧,O3,ppb,2023-11-02,36.3
32,西屯,2,一氧化碳,CO,ppm,2023-11-02,0.38
32,西屯,3,臭氧,O3,ppb,2023-11-02,31.3
32,西屯,4,懸浮微粒,PM10,μg/m3,2023-11-02,40
32,西屯,5,氮氧化物,NOx,ppb,2023-11-02,21.4
32,西屯,7,二氧化氮,NO2,ppb,2023-11-02,17.2
32,西屯,8,總碳氫化物,THC,ppm,2023-11-02,2.35
32,西屯,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.14
32,西屯,10,風速,WIND_SPEED,m/sec,2023-11-02,1.2
32,西屯,14,溫度,AMB_TEMP,℃,2023-11-02,25.6
32,西屯,31,甲烷,CH4,ppm,2023-11-02,2.2
32,西屯,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,24.1
32,西屯,38,相對濕度,RH,%,2023-11-02,79
32,西屯,143,小時風速值,WS_HR,m/sec,2023-11-02,1
33,彰化,1,二氧化硫,SO2,ppb,2023-11-02,2.2
33,彰化,2,一氧化碳,CO,ppm,2023-11-02,0.34
33,彰化,3,臭氧,O3,ppb,2023-11-02,35.6
33,彰化,4,懸浮微粒,PM10,μg/m3,2023-11-02,40
33,彰化,5,氮氧化物,NOx,ppb,2023-11-02,13.2
33,彰化,6,一氧化氮,NO,ppb,2023-11-02,1.1
33,彰化,7,二氧化氮,NO2,ppb,2023-11-02,12.1
33,彰化,8,總碳氫化物,THC,ppm,2023-11-02,2.25
33,彰化,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.11
33,彰化,10,風速,WIND_SPEED,m/sec,2023-11-02,1.1
33,彰化,14,溫度,AMB_TEMP,℃,2023-11-02,25.5
33,彰化,31,甲烷,CH4,ppm,2023-11-02,2.15
33,彰化,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,22.1
33,彰化,38,相對濕度,RH,%,2023-11-02,84
33,彰化,143,小時風速值,WS_HR,m/sec,2023-11-02,0.9
34,線西,1,二氧化硫,SO2,ppb,2023-11-02,1.8
34,線西,2,一氧化碳,CO,ppm,2023-11-02,0.3
34,線西,3,臭氧,O3,ppb,2023-11-02,26.6
34,線西,4,懸浮微粒,PM10,μg/m3,2023-11-02,40
34,線西,5,氮氧化物,NOx,ppb,2023-11-02,13
34,線西,6,一氧化氮,NO,ppb,2023-11-02,1.4
34,線西,7,二氧化氮,NO2,ppb,2023-11-02,11.4
34,線西,8,總碳氫化物,THC,ppm,2023-11-02,2.24
34,線西,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.16
34,線西,10,風速,WIND_SPEED,m/sec,2023-11-02,1.7
34,線西,14,溫度,AMB_TEMP,℃,2023-11-02,25.6
34,線西,31,甲烷,CH4,ppm,2023-11-02,2.08
34,線西,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,13.3
34,線西,38,相對濕度,RH,%,2023-11-02,80
34,線西,143,小時風速值,WS_HR,m/sec,2023-11-02,1.5
35,二林,1,二氧化硫,SO2,ppb,2023-11-02,1.5
35,二林,2,一氧化碳,CO,ppm,2023-11-02,0.25
35,二林,3,臭氧,O3,ppb,2023-11-02,28.9
35,二林,4,懸浮微粒,PM10,μg/m3,2023-11-02,48
35,二林,5,氮氧化物,NOx,ppb,2023-11-02,10
35,二林,6,一氧化氮,NO,ppb,2023-11-02,1.8
35,二林,7,二氧化氮,NO2,ppb,2023-11-02,8.2
35,二林,8,總碳氫化物,THC,ppm,2023-11-02,2.4
35,二林,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.07
35,二林,10,風速,WIND_SPEED,m/sec,2023-11-02,0.5
35,二林,14,溫度,AMB_TEMP,℃,2023-11-02,25.5
35,二林,31,甲烷,CH4,ppm,2023-11-02,2.31
35,二林,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,20.9
35,二林,38,相對濕度,RH,%,2023-11-02,87
35,二林,143,小時風速值,WS_HR,m/sec,2023-11-02,0.3
36,南投,1,二氧化硫,SO2,ppb,2023-11-02,1.5
36,南投,10,風速,WIND_SPEED,m/sec,2023-11-02,1.2
36,南投,14,溫度,AMB_TEMP,℃,2023-11-02,25.9
36,南投,31,甲烷,CH4,ppm,2023-11-02,2.08
36,南投,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,21.9
36,南投,38,相對濕度,RH,%,2023-11-02,72
36,南投,143,小時風速值,WS_HR,m/sec,2023-11-02,0.9
37,斗六,1,二氧化硫,SO2,ppb,2023-11-02,1.9
37,斗六,2,一氧化碳,CO,ppm,2023-11-02,0.28
37,斗六,3,臭氧,O3,ppb,2023-11-02,40.1
37,斗六,4,懸浮微粒,PM10,μg/m3,2023-11-02,44
37,斗六,7,二氧化氮,NO2,ppb,2023-11-02,7.4
37,斗六,8,總碳氫化物,THC,ppm,2023-11-02,2.12
37,斗六,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.05
37,斗六,14,溫度,AMB_TEMP,℃,2023-11-02,26.5
37,斗六,31,甲烷,CH4,ppm,2023-11-02,2.06
37,斗六,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,22.3
37,斗六,38,相對濕度,RH,%,2023-11-02,82
37,斗六,143,小時風速值,WS_HR,m/sec,2023-11-02,0.8
38,崙背,1,二氧化硫,SO2,ppb,2023-11-02,1.2
38,崙背,2,一氧化碳,CO,ppm,2023-11-02,0.23
38,崙背,3,臭氧,O3,ppb,2023-11-02,28.8
38,崙背,4,懸浮微粒,PM10,μg/m3,2023-11-02,51
38,崙背,5,氮氧化物,NOx,ppb,2023-11-02,8.2
38,崙背,6,一氧化氮,NO,ppb,2023-11-02,1.5
38,崙背,7,二氧化氮,NO2,ppb,2023-11-02,6.7
38,崙背,8,總碳氫化物,THC,ppm,2023-11-02,2.81
38,崙背,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.04
38,崙背,10,風速,WIND_SPEED,m/sec,2023-11-02,0.9
38,崙背,14,溫度,AMB_TEMP,℃,2023-11-02,25.7
38,崙背,31,甲烷,CH4,ppm,2023-11-02,2.76
38,崙背,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,20.2
38,崙背,38,相對濕度,RH,%,2023-11-02,85
38,崙背,143,小時風速值,WS_HR,m/sec,2023-11-02,0.7
39,新港,1,二氧化硫,SO2,ppb,2023-11-02,1.6
39,新港,2,一氧化碳,CO,ppm,2023-11-02,0.24
39,新港,3,臭氧,O3,ppb,2023-11-02,36.3
39,新港,4,懸浮微粒,PM10,μg/m3,2023-11-02,48
39,新港,5,氮氧化物,NOx,ppb,2023-11-02,11.5
39,新港,6,一氧化氮,NO,ppb,2023-11-02,2.6
39,新港,7,二氧化氮,NO2,ppb,2023-11-02,8.9
39,新港,10,風速,WIND_SPEED,m/sec,2023-11-02,1.3
39,新港,14,溫度,AMB_TEMP,℃,2023-11-02,25.8
39,新港,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,21.3
40,朴子,5,氮氧化物,NOx,ppb,2023-11-02,8.6
40,朴子,6,一氧化氮,NO,ppb,2023-11-02,1
40,朴子,7,二氧化氮,NO2,ppb,2023-11-02,7.5
40,朴子,10,風速,WIND_SPEED,m/sec,2023-11-02,1.1
40,朴子,14,溫度,AMB_TEMP,℃,2023-11-02,25.7
40,朴子,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,18.1
40,朴子,38,相對濕度,RH,%,2023-11-02,84
40,朴子,143,小時風速值,WS_HR,m/sec,2023-11-02,0.9
41,臺西,1,二氧化硫,SO2,ppb,2023-11-02,1.8
41,臺西,2,一氧化碳,CO,ppm,2023-11-02,0.21
41,臺西,3,臭氧,O3,ppb,2023-11-02,31.5
41,臺西,4,懸浮微粒,PM10,μg/m3,2023-11-02,33
41,臺西,5,氮氧化物,NOx,ppb,2023-11-02,9.1
41,臺西,6,一氧化氮,NO,ppb,2023-11-02,1.9
41,臺西,7,二氧化氮,NO2,ppb,2023-11-02,7.1
41,臺西,8,總碳氫化物,THC,ppm,2023-11-02,2.47
41,臺西,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.05
41,臺西,10,風速,WIND_SPEED,m/sec,2023-11-02,1.7
41,臺西,14,溫度,AMB_TEMP,℃,2023-11-02,25.4
41,臺西,31,甲烷,CH4,ppm,2023-11-02,2.42
41,臺西,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,12.6
41,臺西,38,相對濕度,RH,%,2023-11-02,90
41,臺西,143,小時風速值,WS_HR,m/sec,2023-11-02,1.5
42,嘉義,1,二氧化硫,SO2,ppb,2023-11-02,2.6
42,嘉義,2,一氧化碳,CO,ppm,2023-11-02,0.3
42,嘉義,3,臭氧,O3,ppb,2023-11-02,44.8
42,嘉義,4,懸浮微粒,PM10,μg/m3,2023-11-02,41
42,嘉義,5,氮氧化物,NOx,ppb,2023-11-02,8.8
42,嘉義,6,一氧化氮,NO,ppb,2023-11-02,0.8
42,嘉義,7,二氧化氮,NO2,ppb,2023-11-02,7.9
42,嘉義,8,總碳氫化物,THC,ppm,2023-11-02,2.11
42,嘉義,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.06
42,嘉義,10,風速,WIND_SPEED,m/sec,2023-11-02,1.2
42,嘉義,14,溫度,AMB_TEMP,℃,2023-11-02,26.2
42,嘉義,31,甲烷,CH4,ppm,2023-11-02,2.04
42,嘉義,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,20.7
42,嘉義,38,相對濕度,RH,%,2023-11-02,77
42,嘉義,143,小時風速值,WS_HR,m/sec,2023-11-02,1
43,新營,1,二氧化硫,SO2,ppb,2023-11-02,1.3
43,新營,2,一氧化碳,CO,ppm,2023-11-02,0.25
43,新營,3,臭氧,O3,ppb,2023-11-02,40.6
43,新營,4,懸浮微粒,PM10,μg/m3,2023-11-02,43
43,新營,6,一氧化氮,NO,ppb,2023-11-02,0.7
43,新營,7,二氧化氮,NO2,ppb,2023-11-02,8.6
43,新營,8,總碳氫化物,THC,ppm,2023-11-02,2.4
43,新營,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.03
43,新營,10,風速,WIND_SPEED,m/sec,2023-11-02,1.1
43,新營,14,溫度,AMB_TEMP,℃,2023-11-02,26.4
43,新營,31,甲烷,CH4,ppm,2023-11-02,2.36
43,新營,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,18.4
43,新營,38,相對濕度,RH,%,2023-11-02,80
43,新營,143,小時風速值,WS_HR,m/sec,2023-11-02,0.9
44,善化,1,二氧化硫,SO2,ppb,2023-11-02,2
44,善化,2,一氧化碳,CO,ppm,2023-11-02,0.21
44,善化,38,相對濕度,RH,%,2023-11-02,82
44,善化,143,小時風速值,WS_HR,m/sec,2023-11-02,1.2
45,安南,1,二氧化硫,SO2,ppb,2023-11-02,1.4
45,安南,2,一氧化碳,CO,ppm,2023-11-02,0.28
45,安南,3,臭氧,O3,ppb,2023-11-02,38.3
45,安南,4,懸浮微粒,PM10,μg/m3,2023-11-02,43
45,安南,5,氮氧化物,NOx,ppb,2023-11-02,11.7
45,安南,6,一氧化氮,NO,ppb,2023-11-02,1.6
45,安南,7,二氧化氮,NO2,ppb,2023-11-02,10.1
45,安南,8,總碳氫化物,THC,ppm,2023-11-02,2.25
45,安南,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.08
45,安南,10,風速,WIND_SPEED,m/sec,2023-11-02,1.2
45,安南,14,溫度,AMB_TEMP,℃,2023-11-02,26.5
45,安南,31,甲烷,CH4,ppm,2023-11-02,2.18
45,安南,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,20.4
45,安南,38,相對濕度,RH,%,2023-11-02,77
45,安南,143,小時風速值,WS_HR,m/sec,2023-11-02,1
46,臺南,1,二氧化硫,SO2,ppb,2023-11-02,0.9
46,臺南,2,一氧化碳,CO,ppm,2023-11-02,0.36
46,臺南,3,臭氧,O3,ppb,2023-11-02,41.1
46,臺南,4,懸浮微粒,PM10,μg/m3,2023-11-02,44
46,臺南,5,氮氧化物,NOx,ppb,2023-11-02,12.3
46,臺南,6,一氧化氮,NO,ppb,2023-11-02,0.6
46,臺南,7,二氧化氮,NO2,ppb,2023-11-02,11.6
46,臺南,8,總碳氫化物,THC,ppm,2023-11-02,2.29
46,臺南,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.14
46,臺南,10,風速,WIND_SPEED,m/sec,2023-11-02,0.8
46,臺南,14,溫度,AMB_TEMP,℃,2023-11-02,27.1
46,臺南,31,甲烷,CH4,ppm,2023-11-02,2.16
46,臺南,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,21.4
46,臺南,38,相對濕度,RH,%,2023-11-02,78
46,臺南,143,小時風速值,WS_HR,m/sec,2023-11-02,0.5
47,美濃,1,二氧化硫,SO2,ppb,2023-11-02,0.9
47,美濃,2,一氧化碳,CO,ppm,2023-11-02,0.26
47,美濃,3,臭氧,O3,ppb,2023-11-02,35.4
47,美濃,4,懸浮微粒,PM10,μg/m3,2023-11-02,30
47,美濃,5,氮氧化物,NOx,ppb,2023-11-02,5.5
47,美濃,6,一氧化氮,NO,ppb,2023-11-02,0.8
47,美濃,7,二氧化氮,NO2,ppb,2023-11-02,4.6
47,美濃,10,風速,WIND_SPEED,m/sec,2023-11-02,0.7
47,美濃,14,溫度,AMB_TEMP,℃,2023-11-02,25.8
47,美濃,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,16.4
47,美濃,38,相對濕度,RH,%,2023-11-02,84
47,美濃,143,小時風速值,WS_HR,m/sec,2023-11-02,0.5
48,橋頭,1,二氧化硫,SO2,ppb,2023-11-02,2
48,橋頭,2,一氧化碳,CO,ppm,2023-11-02,0.28
48,橋頭,3,臭氧,O3,ppb,2023-11-02,40.2
48,橋頭,4,懸浮微粒,PM10,μg/m3,2023-11-02,42
48,橋頭,5,氮氧化物,NOx,ppb,2023-11-02,13.4
48,橋頭,6,一氧化氮,NO,ppb,2023-11-02,0.8
48,橋頭,7,二氧化氮,NO2,ppb,2023-11-02,12.4
48,橋頭,8,總碳氫化物,THC,ppm,2023-11-02,2.21
48,橋頭,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.07
48,橋頭,10,風速,WIND_SPEED,m/sec,2023-11-02,1.7
48,橋頭,14,溫度,AMB_TEMP,℃,2023-11-02,26.6
48,橋頭,31,甲烷,CH4,ppm,2023-11-02,2.14
48,橋頭,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,24.2
49,仁武,1,二氧化硫,SO2,ppb,2023-11-02,1.7
49,仁武,2,一氧化碳,CO,ppm,2023-11-02,0.33
49,仁武,3,臭氧,O3,ppb,2023-11-02,42.7
49,仁武,5,氮氧化物,NOx,ppb,2023-11-02,13.5
49,仁武,6,一氧化氮,NO,ppb,2023-11-02,0.9
49,仁武,7,二氧化氮,NO2,ppb,2023-11-02,12.5
49,仁武,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.09
49,仁武,10,風速,WIND_SPEED,m/sec,2023-11-02,1.6
49,仁武,14,溫度,AMB_TEMP,℃,2023-11-02,26.6
49,仁武,31,甲烷,CH4,ppm,2023-11-02,2.06
49,仁武,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,20
49,仁武,38,相對濕度,RH,%,2023-11-02,73
49,仁武,143,小時風速值,WS_HR,m/sec,2023-11-02,1.4
50,鳳山,1,二氧化硫,SO2,ppb,2023-11-02,1.7
50,鳳山,2,一氧化碳,CO,ppm,2023-11-02,0.48
50,鳳山,3,臭氧,O3,ppb,2023-11-02,40.5
50,鳳山,4,懸浮微粒,PM10,μg/m3,2023-11-02,41
50,鳳山,5,氮氧化物,NOx,ppb,2023-11-02,15.2
50,鳳山,7,二氧化氮,NO2,ppb,2023-11-02,13.5
50,鳳山,8,總碳氫化物,THC,ppm,2023-11-02,2.29
50,鳳山,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.13
50,鳳山,10,風速,WIND_SPEED,m/sec,2023-11-02,0.6
50,鳳山,14,溫度,AMB_TEMP,℃,2023-11-02,27.4
50,鳳山,31,甲烷,CH4,ppm,2023-11-02,2.15
50,鳳山,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,20.7
50,鳳山,38,相對濕度,RH,%,2023-11-02,74
50,鳳山,143,小時風速值,WS_HR,m/sec,2023-11-02,0.4
51,大寮,1,二氧化硫,SO2,ppb,2023-11-02,1.2
51,大寮,2,一氧化碳,CO,ppm,2023-11-02,0.33
51,大寮,3,臭氧,O3,ppb,2023-11-02,35.7
51,大寮,4,懸浮微粒,PM10,μg/m3,2023-11-02,47
51,大寮,5,氮氧化物,NOx,ppb,2023-11-02,16.1
51,大寮,6,一氧化氮,NO,ppb,2023-11-02,1.8
51,大寮,7,二氧化氮,NO2,ppb,2023-11-02,14.2
51,大寮,8,總碳氫化物,THC,ppm,2023-11-02,2.35
51,大寮,10,風速,WIND_SPEED,m/sec,2023-11-02,1.1
52,林園,1,二氧化硫,SO2,ppb,2023-11-02,2.1
52,林園,2,一氧化碳,CO,ppm,2023-11-02,0.28
52,林園,3,臭氧,O3,ppb,2023-11-02,42.3
52,林園,6,一氧化氮,NO,ppb,2023-11-02,0.5
52,林園,7,二氧化氮,NO2,ppb,2023-11-02,7.7
52,林園,8,總碳氫化物,THC,ppm,2023-11-02,2.41
52,林園,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.09
52,林園,10,風速,WIND_SPEED,m/sec,2023-11-02,1.6
52,林園,14,溫度,AMB_TEMP,℃,2023-11-02,26.9
52,林園,31,甲烷,CH4,ppm,2023-11-02,2.31
52,林園,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,21.7
52,林園,38,相對濕度,RH,%,2023-11-02,76
52,林園,143,小時風速值,WS_HR,m/sec,2023-11-02,1.5
53,楠梓,1,二氧化硫,SO2,ppb,2023-11-02,1.5
53,楠梓,2,一氧化碳,CO,ppm,2023-11-02,0.31
53,楠梓,3,臭氧,O3,ppb,2023-11-02,42.2
53,楠梓,4,懸浮微粒,PM10,μg/m3,2023-11-02,46
53,楠梓,5,氮氧化物,NOx,ppb,2023-11-02,15.5
53,楠梓,6,一氧化氮,NO,ppb,2023-11-02,1.1
53,楠梓,7,二氧化氮,NO2,ppb,2023-11-02,14.3
53,楠梓,8,總碳氫化物,THC,ppm,2023-11-02,2.22
53,楠梓,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.07
53,楠梓,10,風速,WIND_SPEED,m/sec,2023-11-02,1.3
53,楠梓,14,溫度,AMB_TEMP,℃,2023-11-02,26.5
53,楠梓,31,甲烷,CH4,ppm,2023-11-02,2.14
53,楠梓,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,18.4
53,楠梓,38,相對濕度,RH,%,2023-11-02,78
53,楠梓,143,小時風速值,WS_HR,m/sec,2023-11-02,1.1
54,左營,1,二氧化硫,SO2,ppb,2023-11-02,2
54,左營,2,一氧化碳,CO,ppm,2023-11-02,0.32
54,左營,3,臭氧,O3,ppb,2023-11-02,45.2
54,左營,4,懸浮微粒,PM10,μg/m3,2023-11-02,41
54,左營,5,氮氧化物,NOx,ppb,2023-11-02,13.1
54,左營,6,一氧化氮,NO,ppb,2023-11-02,1
54,左營,7,二氧化氮,NO2,ppb,2023-11-02,11.9
54,左營,8,總碳氫化物,THC,ppm,2023-11-02,2.14
54,左營,9,非甲烷碳氫化合物,NMHC,ppm,2023-11-02,0.09
54,左營,10,風速,WIND_SPEED,m/sec,2023-11-02,1.7
54,左營,14,溫度,AMB_TEMP,℃,2023-11-02,26.6
54,左營,33,細懸浮微粒,PM2.5,μg/m3,2023-11-02,21.8
54,左營,38,相對濕度,RH,%,2023-11-02,78
54,左營,143,小時風速值,WS_HR,m/sec,2023-11-02,1.4
56,前金,1,二氧化硫,SO2,ppb,2023-11-02,0.7
56,前金,2,一氧化碳,CO,ppm,2023-11-02,0.3
56,前金,5,氮氧化物,NOx,ppb,2023-11-02,10.8
56,前金,6,一氧化氮,NO,ppb,2023-11-02,0.9
56,前金,7,二氧化氮,NO2,ppb,2023-11-02,9.8
